240;3118.68;10.00;1547.03;big
240;3119.22;9.80;1586.11;big
240;3142.59;10.00;1596.74;small
240;3096.74;10.30;1601.32;small
240;3095.51;9.90;1555.03;small
240;3141.26;9.80;1559.16;small
241;3096.52;11.40;1489.42;small
241;3130.61;11.40;1495.32;small
242;3188.32;11.40;1409.37;small
242;3233.15;9.70;1415.66;small
242;3227.59;9.80;1452.73;small
243;3184.84;11.60;1442.98;small
243;3150.83;11.50;1433.86;small
243;3168.78;11.50;1461.91;small
244;3065.31;11.80;1414.77;big
244;3041.75;12.80;1432.45;big
244;3085.37;14.10;1396.74;big
245;3328.33;9.80;1306.49;big
245;3379.33;16.10;1315.96;big
245;3323.16;13.60;1276.69;small
245;3340.75;13.90;1344.35;small
245;3360.99;14.10;1278.16;small
246;3337.85;9.80;1422.63;small
246;3321.11;9.70;1453.17;small
246;3295.53;9.80;1468.57;small
246;3248.23;11.50;1467.03;small
246;3265.38;9.80;1445.39;small
247;3340.19;9.70;1475.06;small
247;3380.01;9.80;1483.05;big
247;3367.00;9.80;1515.00;small
247;3411.87;10.50;1495.58;small
247;3373.79;9.70;1460.32;small
248;3202.05;10.60;1507.50;big
248;3238.17;10.20;1516.30;big
248;3182.68;12.60;1491.25;small
248;3195.87;10.10;1532.74;small
248;3251.68;10.10;1530.83;small
248;3251.21;10.10;1492.76;small
249;3063.19;9.70;1730.36;big
249;3020.85;10.20;1725.06;big
249;3004.02;9.70;1696.98;big
250;3156.33;10.40;1651.92;big
250;3183.77;9.80;1627.32;big
250;3144.14;9.70;1620.40;small
251;3333.33;10.60;1623.12;big
251;3295.77;10.40;1574.82;big
251;3299.03;10.00;1610.34;big
251;3327.68;10.00;1578.06;big
252;3335.68;10.70;1663.31;big
252;3265.90;9.90;1655.73;big
252;3299.93;11.60;1654.34;big
253;3296.93;9.50;1763.50;big
253;3331.46;10.40;1794.97;big
253;3309.69;9.80;1871.65;big
253;3319.85;10.30;1835.84;big
254;3381.44;10.30;1678.85;big
254;3420.13;10.50;1683.58;big
254;3452.11;10.40;1698.66;big
254;3482.77;9.80;1699.32;big
254;3480.16;10.00;1733.88;big
254;3431.98;10.00;1726.93;big
254;3400.35;10.50;1732.53;big
254;3360.24;10.70;1736.57;big
254;3364.44;10.00;1707.10;big
255;3391.07;10.10;1798.72;big
255;3464.66;9.80;1869.87;big
255;3429.96;9.80;1832.75;big
255;3491.56;10.00;1832.32;big
255;3448.28;9.80;1783.37;big
255;3497.66;9.80;1774.90;big
256;3676.28;10.00;1681.68;big
256;3551.25;9.80;1711.21;big
256;3576.30;10.50;1785.56;big
256;3674.18;10.30;1816.58;big
256;3680.24;10.30;1751.35;big
256;3618.89;10.50;1759.37;big
257;3361.50;10.00;1603.67;big
257;3392.71;10.20;1602.58;big
257;3435.01;9.90;1605.85;big
257;3373.37;10.20;1636.55;big
257;3406.55;11.20;1625.84;big
258;3500.82;10.50;1658.81;big
258;3436.06;9.80;1649.13;big
258;3468.66;10.30;1661.77;big
258;3497.29;10.80;1584.46;big
258;3489.68;9.90;1615.87;big
259;3485.72;10.30;1505.91;big
259;3495.56;9.80;1544.46;big
259;3539.00;9.90;1557.00;big
259;3456.12;9.80;1487.56;big
259;3433.93;9.70;1471.35;small
259;3521.59;10.00;1554.30;small
259;3515.95;10.70;1507.25;small
259;3466.86;9.90;1522.42;small
259;3488.68;10.30;1483.36;small
260;2956.66;13.90;1242.85;big
260;2952.34;9.80;1213.76;big
260;2959.26;10.30;1188.79;big
261;3113.03;9.80;1135.89;big
261;3131.99;9.70;1154.63;big
261;3144.52;11.60;1172.29;big
261;3177.94;10.20;1170.02;big
